state,regional_division,population,article_title,revision_id,article_quality
Missouri,West North Central,"6,177,957","Denver, Missouri",1176158187.0,GA
Missouri,West North Central,"6,177,957","Des Arc, Missouri",1165646779.0,C
Missouri,West North Central,"6,177,957","Des Peres, Missouri",1165646785.0,GA
Missouri,West North Central,"6,177,957","Desloge, Missouri",1165646796.0,C
Missouri,West North Central,"6,177,957","Dexter, Missouri",1169442585.0,GA
Missouri,West North Central,"6,177,957","Diamond, Missouri",1165646850.0,GA
Missouri,West North Central,"6,177,957","Diehlstadt, Missouri",1166851496.0,GA
Missouri,West North Central,"6,177,957","Diggins, Missouri",1166851522.0,C
Missouri,West North Central,"6,177,957","Dixon, Missouri",1165646957.0,GA
Missouri,West North Central,"6,177,957","Doniphan, Missouri",1171863081.0,C
Missouri,West North Central,"6,177,957","Doolittle, Missouri",1152538217.0,C
Missouri,West North Central,"6,177,957","Dover, Missouri",1166853000.0,GA
Missouri,West North Central,"6,177,957","Downing, Missouri",1165647142.0,GA
Missouri,West North Central,"6,177,957","Drexel, Missouri",1168159626.0,GA
Missouri,West North Central,"6,177,957","Dudley, Missouri",1165647288.0,C
Missouri,West North Central,"6,177,957","Duenweg, Missouri",1165647292.0,GA
Missouri,West North Central,"6,177,957","Duquesne, Missouri",1165647409.0,C
Missouri,West North Central,"6,177,957","Eagleville, Missouri",1166855488.0,C
Missouri,West North Central,"6,177,957","East Lynne, Missouri",1165647650.0,C
Missouri,West North Central,"6,177,957","East Prairie, Missouri",1179240894.0,GA
Missouri,West North Central,"6,177,957","Easton, Missouri",1165647720.0,C
Missouri,West North Central,"6,177,957","Edgar Springs, Missouri",1165647781.0,GA
Missouri,West North Central,"6,177,957","Edgerton, Missouri",1165647810.0,GA
Missouri,West North Central,"6,177,957","Edina, Missouri",1165647844.0,C
Missouri,West North Central,"6,177,957","Edmundson, Missouri",1165647874.0,GA
Missouri,West North Central,"6,177,957","El Dorado Springs, Missouri",1175701268.0,C
Missouri,West North Central,"6,177,957","Eldon, Missouri",1174140672.0,C
Missouri,West North Central,"6,177,957","Ellington, Missouri",1165650519.0,C
Missouri,West North Central,"6,177,957","Ellisville, Missouri",1165650548.0,GA
Missouri,West North Central,"6,177,957","Ellsinore, Missouri",1165650553.0,C
Missouri,West North Central,"6,177,957","Elmer, Missouri",1165650589.0,C
Missouri,West North Central,"6,177,957","Elmira, Missouri",1166994669.0,C
Missouri,West North Central,"6,177,957","Elmo, Missouri",1165650591.0,C
Missouri,West North Central,"6,177,957","Elsberry, Missouri",1165650622.0,C
Missouri,West North Central,"6,177,957","Emerald Beach, Missouri",1166995189.0,C
Missouri,West North Central,"6,177,957","Eminence, Missouri",1165650674.0,C
Missouri,West North Central,"6,177,957","Emma, Missouri",1165650677.0,C
Missouri,West North Central,"6,177,957","Eolia, Missouri",1166996012.0,GA
Missouri,West North Central,"6,177,957","Essex, Missouri",1165650832.0,C
Missouri,West North Central,"6,177,957","Ethel, Missouri",1165650847.0,C
Missouri,West North Central,"6,177,957","Eureka, Missouri",1177241069.0,GA
Missouri,West North Central,"6,177,957","Evergreen, Missouri",1168216777.0,Start
Missouri,West North Central,"6,177,957","Everton, Missouri",1165650998.0,GA
Missouri,West North Central,"6,177,957","Ewing, Missouri",1171351196.0,C
Missouri,West North Central,"6,177,957","Excelsior Estates, Missouri",1166997279.0,C
Missouri,West North Central,"6,177,957","Excelsior Springs, Missouri",1176116057.0,GA
Missouri,West North Central,"6,177,957","Exeter, Missouri",1165651020.0,GA
Missouri,West North Central,"6,177,957","Fair Grove, Missouri",1172622586.0,C
Missouri,West North Central,"6,177,957","Fair Play, Missouri",1165746545.0,C
Missouri,West North Central,"6,177,957","Fairfax, Missouri",1166006520.0,C
Missouri,West North Central,"6,177,957","Fairview, Missouri",1165746670.0,C
Missouri,West North Central,"6,177,957","Farber, Missouri",1165746728.0,C
Missouri,West North Central,"6,177,957","Farley, Missouri",1166998866.0,GA
Missouri,West North Central,"6,177,957","Farmington, Missouri",1176874736.0,C
Missouri,West North Central,"6,177,957","Fayette, Missouri",1165746806.0,GA
Missouri,West North Central,"6,177,957","Fenton, Missouri",1175121794.0,C
Missouri,West North Central,"6,177,957","Ferguson, Missouri",1177990033.0,GA
Missouri,West North Central,"6,177,957","Ferrelview, Missouri",1177403800.0,C
Missouri,West North Central,"6,177,957","Festus, Missouri",1177271751.0,GA
Missouri,West North Central,"6,177,957","Fidelity, Missouri",1167014802.0,C
Missouri,West North Central,"6,177,957","Fillmore, Missouri",1170700768.0,C
Missouri,West North Central,"6,177,957","Fisk, Missouri",1165746935.0,GA
Missouri,West North Central,"6,177,957","Fleming, Missouri",1179748542.0,C
Missouri,West North Central,"6,177,957","Flemington, Missouri",1167015514.0,C
Missouri,West North Central,"6,177,957","Flint Hill, Missouri",1165746974.0,GA
Missouri,West North Central,"6,177,957","Flordell Hills, Missouri",1165746988.0,Start
Missouri,West North Central,"6,177,957","Florida, Missouri",1167015767.0,GA
Missouri,West North Central,"6,177,957","Florissant, Missouri",1177709964.0,C
Missouri,West North Central,"6,177,957","Foley, Missouri",1175363724.0,C
Missouri,West North Central,"6,177,957","Fordland, Missouri",1165747070.0,C
Missouri,West North Central,"6,177,957","Forest City, Missouri",1165747096.0,C
Missouri,West North Central,"6,177,957","Foristell, Missouri",1165747151.0,C
Missouri,West North Central,"6,177,957","Forsyth, Missouri",1165747174.0,C
Missouri,West North Central,"6,177,957","Fortescue, Missouri",1167016718.0,C
Missouri,West North Central,"6,177,957","Foster, Missouri",1167016833.0,C
Missouri,West North Central,"6,177,957","Fountain N' Lakes, Missouri",1169397330.0,Start
Missouri,West North Central,"6,177,957","Frankford, Missouri",1165747312.0,C
Missouri,West North Central,"6,177,957","Franklin, Missouri",1176618597.0,C
Missouri,West North Central,"6,177,957","Fredericktown, Missouri",1165747375.0,GA
Missouri,West North Central,"6,177,957","Freeburg, Missouri",1152538754.0,C
Missouri,West North Central,"6,177,957","Freeman, Missouri",1165747400.0,C
Missouri,West North Central,"6,177,957","Freistatt, Missouri",1167018013.0,C
Missouri,West North Central,"6,177,957","Fremont Hills, Missouri",1165747423.0,C
Missouri,West North Central,"6,177,957","Frohna, Missouri",1165747462.0,C
Missouri,West North Central,"6,177,957","Frontenac, Missouri",1165747467.0,C
Missouri,West North Central,"6,177,957","Fulton, Missouri",1177779933.0,C
Missouri,West North Central,"6,177,957","Gainesville, Missouri",1165747557.0,C
Missouri,West North Central,"6,177,957","Galena, Missouri",1178134171.0,C
Missouri,West North Central,"6,177,957","Gallatin, Missouri",1165747588.0,GA
Missouri,West North Central,"6,177,957","Galt, Missouri",1165747612.0,C
Missouri,West North Central,"6,177,957","Garden City, Missouri",1175276165.0,GA
Missouri,West North Central,"6,177,957","Gasconade, Missouri",1168176298.0,C
Missouri,West North Central,"6,177,957","Gentry, Missouri",1167020163.0,C
Missouri,West North Central,"6,177,957","Gerald, Missouri",1165747877.0,GA
Missouri,West North Central,"6,177,957","Gerster, Missouri",1167020455.0,C
Missouri,West North Central,"6,177,957","Gibbs, Missouri",1167020555.0,C
Missouri,West North Central,"6,177,957","Gideon, Missouri",1165747939.0,C
Missouri,West North Central,"6,177,957","Gilliam, Missouri",1165747977.0,C
Missouri,West North Central,"6,177,957","Gilman City, Missouri",1165747988.0,GA
Missouri,West North Central,"6,177,957","Ginger Blue, Missouri",1167020976.0,Start
Missouri,West North Central,"6,177,957","Gladstone, Missouri",1179720457.0,C
Missouri,West North Central,"6,177,957","Glasgow, Missouri",1175867635.0,GA
Missouri,West North Central,"6,177,957","Glen Allen, Missouri",1167021222.0,C
Missouri,West North Central,"6,177,957","Glen Echo Park, Missouri",1167021245.0,C
Missouri,West North Central,"6,177,957","Glenaire, Missouri",1165748049.0,C
Missouri,West North Central,"6,177,957","Glendale, Missouri",1169393837.0,GA
Missouri,West North Central,"6,177,957","Glenwood, Missouri",1167124925.0,C
Missouri,West North Central,"6,177,957","Golden City, Missouri",1165748171.0,C
Missouri,West North Central,"6,177,957","Goodman, Missouri",1165748221.0,C
Missouri,West North Central,"6,177,957","Goodnight, Missouri",1177820020.0,Start
Missouri,West North Central,"6,177,957","Gordonville, Missouri",1167125771.0,C
Missouri,West North Central,"6,177,957","Goss, Missouri",1180100996.0,Stub
Missouri,West North Central,"6,177,957","Gower, Missouri",1165748294.0,C
Missouri,West North Central,"6,177,957","Graham, Missouri",1174022731.0,C
Missouri,West North Central,"6,177,957","Grain Valley, Missouri",1165748364.0,C
Missouri,West North Central,"6,177,957","Granby, Missouri",1165748386.0,C
Missouri,West North Central,"6,177,957","Grand Falls Plaza, Missouri",1167126296.0,Start
Missouri,West North Central,"6,177,957","Grand Pass, Missouri",1167126346.0,C
Missouri,West North Central,"6,177,957","Grandin, Missouri",1165748441.0,C
Missouri,West North Central,"6,177,957","Grandview, Missouri",1168675437.0,C
Missouri,West North Central,"6,177,957","Granger, Missouri",1167126687.0,C
Missouri,West North Central,"6,177,957","Grant City, Missouri",1165748523.0,C
Missouri,West North Central,"6,177,957","Grantwood Village, Missouri",1167127151.0,C
Missouri,West North Central,"6,177,957","Gravois Mills, Missouri",1167127392.0,GA
Missouri,West North Central,"6,177,957","Green City, Missouri",1165748621.0,GA
Missouri,West North Central,"6,177,957","Green Park, Missouri",1165748633.0,C
Missouri,West North Central,"6,177,957","Green Ridge, Missouri",1165748642.0,C
Missouri,West North Central,"6,177,957","Greencastle, Missouri",1165748680.0,GA
Missouri,West North Central,"6,177,957","Greendale, Missouri",1165748686.0,C
Missouri,West North Central,"6,177,957","Greenfield, Missouri",1165748714.0,C
Missouri,West North Central,"6,177,957","Greentop, Missouri",1165748743.0,C
Missouri,West North Central,"6,177,957","Greenville, Missouri",1165748760.0,C
Missouri,West North Central,"6,177,957","Greenwood, Missouri",1180202136.0,C
Missouri,West North Central,"6,177,957","Guilford, Missouri",1167129262.0,GA
Missouri,West North Central,"6,177,957","Gunn City, Missouri",1167129388.0,C
Missouri,West North Central,"6,177,957","Hale, Missouri",1165749002.0,Start
Missouri,West North Central,"6,177,957","Halfway, Missouri",1167130180.0,Start
Missouri,West North Central,"6,177,957","Hallsville, Missouri",1172170680.0,C
Missouri,West North Central,"6,177,957","Halltown, Missouri",1167130342.0,C
Missouri,West North Central,"6,177,957","Hamilton, Missouri",1178971375.0,GA
Missouri,West North Central,"6,177,957","Hanley Hills, Missouri",1167132424.0,C
Missouri,West North Central,"6,177,957","Hannibal, Missouri",1178827856.0,GA
Missouri,West North Central,"6,177,957","Hardin, Missouri",1165749202.0,C
Missouri,West North Central,"6,177,957","Harris, Missouri",1165749276.0,GA
Missouri,West North Central,"6,177,957","Harrisburg, Missouri",1167133538.0,GA
Missouri,West North Central,"6,177,957","Harrisonville, Missouri",1166486434.0,GA
Missouri,West North Central,"6,177,957","Hartsburg, Missouri",1167134043.0,C
Missouri,West North Central,"6,177,957","Hartville, Missouri",1152539442.0,GA
Missouri,West North Central,"6,177,957","Harwood, Missouri",1167134180.0,GA
Missouri,West North Central,"6,177,957","Hawk Point, Missouri",1165749455.0,GA
Missouri,West North Central,"6,177,957","Hayti, Missouri",1174937070.0,C
Missouri,West North Central,"6,177,957","Hayti Heights, Missouri",1165749506.0,C
Missouri,West North Central,"6,177,957","Haywood City, Missouri",1167134900.0,Start
Missouri,West North Central,"6,177,957","Hazelwood, Missouri",1177709380.0,GA
Missouri,West North Central,"6,177,957","Henrietta, Missouri",1165749752.0,C
Missouri,West North Central,"6,177,957","Herculaneum, Missouri",1172035248.0,C
Missouri,West North Central,"6,177,957","Hermann, Missouri",1177509298.0,GA
Missouri,West North Central,"6,177,957","Hermitage, Missouri",1165749808.0,GA
Missouri,West North Central,"6,177,957","Higbee, Missouri",1165749934.0,C
Missouri,West North Central,"6,177,957","Higginsville, Missouri",1159462571.0,C
Missouri,West North Central,"6,177,957","High Hill, Missouri",1165749956.0,GA
Missouri,West North Central,"6,177,957","Highlandville, Missouri",1165750012.0,C
Missouri,West North Central,"6,177,957","Hillsboro, Missouri",1165750063.0,C
Missouri,West North Central,"6,177,957","Hillsdale, Missouri",1168147105.0,C
Missouri,West North Central,"6,177,957","Hoberg, Missouri",1167154088.0,C
Missouri,West North Central,"6,177,957","Holcomb, Missouri",1165750190.0,GA
Missouri,West North Central,"6,177,957","Holden, Missouri",1165750194.0,GA
Missouri,West North Central,"6,177,957","Holland, Missouri",1165750213.0,C
Missouri,West North Central,"6,177,957","Holliday, Missouri",1167154463.0,C
Missouri,West North Central,"6,177,957","Hollister, Missouri",1166485124.0,C
Missouri,West North Central,"6,177,957","Holt, Missouri",1165750269.0,GA
Missouri,West North Central,"6,177,957","Holts Summit, Missouri",1165750278.0,C
Missouri,West North Central,"6,177,957","Homestead, Missouri",1167155061.0,Start
Missouri,West North Central,"6,177,957","Homestown, Missouri",1165750313.0,C
Missouri,West North Central,"6,177,957","Hopkins, Missouri",1165750370.0,GA
Missouri,West North Central,"6,177,957","Hornersville, Missouri",1165750407.0,C
Missouri,West North Central,"6,177,957","Houston, Missouri",1165750468.0,GA
Missouri,West North Central,"6,177,957","Houstonia, Missouri",1165750474.0,GA
Missouri,West North Central,"6,177,957","Howardville, Missouri",1177896306.0,GA
Missouri,West North Central,"6,177,957","Hughesville, Missouri",1167156822.0,C
Missouri,West North Central,"6,177,957","Humansville, Missouri",1166486674.0,C
Missouri,West North Central,"6,177,957","Hume, Missouri",1165750596.0,C
Missouri,West North Central,"6,177,957","Humphreys, Missouri",1167176187.0,GA
Missouri,West North Central,"6,177,957","Hunnewell, Missouri",1165750611.0,C
Missouri,West North Central,"6,177,957","Huntleigh, Missouri",1165750650.0,C
Missouri,West North Central,"6,177,957","Huntsville, Missouri",1165750654.0,GA
Missouri,West North Central,"6,177,957","Hurdland, Missouri",1165750660.0,GA
Missouri,West North Central,"6,177,957","Hurley, Missouri",1165750666.0,C
Missouri,West North Central,"6,177,957","Iatan, Missouri",1167176743.0,GA
Missouri,West North Central,"6,177,957","Iberia, Missouri",1165750745.0,C
Missouri,West North Central,"6,177,957","Independence, Missouri",1177684886.0,B
Missouri,West North Central,"6,177,957","Indian Point, Missouri",1167177333.0,C
Missouri,West North Central,"6,177,957","Innsbrook, Missouri",1111381893.0,C
Missouri,West North Central,"6,177,957","Ionia, Missouri",1167177715.0,C
Missouri,West North Central,"6,177,957","Irena, Missouri",1174710219.0,C
Missouri,West North Central,"6,177,957","Iron Mountain Lake, Missouri",1165750899.0,Start
Missouri,West North Central,"6,177,957","Irondale, Missouri",1165750909.0,C
Missouri,West North Central,"6,177,957","Ironton, Missouri",1165750916.0,C
Missouri,West North Central,"6,177,957","Jackson, Missouri",1175497154.0,GA
Missouri,West North Central,"6,177,957","Jacksonville, Missouri",1171917161.0,C
Missouri,West North Central,"6,177,957","Jameson, Missouri",1167179144.0,C
Missouri,West North Central,"6,177,957","Jamesport, Missouri",1165751043.0,C
Missouri,West North Central,"6,177,957","Jamestown, Missouri",1167179177.0,C
Missouri,West North Central,"6,177,957","Jasper, Missouri",1165751091.0,C
Missouri,West North Central,"6,177,957","Jefferson City, Missouri",1180343796.0,C
Missouri,West North Central,"6,177,957","Jennings, Missouri",1165751175.0,C
Missouri,West North Central,"6,177,957","Jerico Springs, Missouri",1167180073.0,C
Missouri,West North Central,"6,177,957","Jonesburg, Missouri",1165751314.0,C
Missouri,West North Central,"6,177,957","Joplin, Missouri",1175496898.0,B
Missouri,West North Central,"6,177,957","Josephville, Missouri",1167338059.0,C
Missouri,West North Central,"6,177,957","Junction City, Missouri",1167287864.0,Start
Missouri,West North Central,"6,177,957","Kahoka, Missouri",1165751816.0,C
Missouri,West North Central,"6,177,957","Kansas City, Missouri",1179707576.0,B
Missouri,West North Central,"6,177,957","Kearney, Missouri",1174555871.0,GA
Missouri,West North Central,"6,177,957","Kelso, Missouri",1167289315.0,C
Missouri,West North Central,"6,177,957","Kennett, Missouri",1157885792.0,GA
Missouri,West North Central,"6,177,957","Keytesville, Missouri",1165752154.0,GA
Missouri,West North Central,"6,177,957","Kidder, Missouri",1165752161.0,C
Missouri,West North Central,"6,177,957","Kimberling City, Missouri",1165752199.0,C
Missouri,West North Central,"6,177,957","Kimmswick, Missouri",1165752211.0,C
Missouri,West North Central,"6,177,957","King City, Missouri",1165752227.0,GA
Missouri,West North Central,"6,177,957","Kingdom City, Missouri",1167290520.0,GA
Missouri,West North Central,"6,177,957","Kingston, Missouri",1165752260.0,C
Missouri,West North Central,"6,177,957","Kingsville, Missouri",1165752270.0,GA
Missouri,West North Central,"6,177,957","Kinloch, Missouri",1165752282.0,C
Missouri,West North Central,"6,177,957","Kirbyville, Missouri",1167290943.0,C
Missouri,West North Central,"6,177,957","Kirksville, Missouri",1178305770.0,B
Missouri,West North Central,"6,177,957","Kirkwood, Missouri",1177503477.0,C
Missouri,West North Central,"6,177,957","Knob Noster, Missouri",1152540384.0,C
Missouri,West North Central,"6,177,957","Knox City, Missouri",1168967667.0,C
Missouri,West North Central,"6,177,957","Koshkonong, Missouri",1165752390.0,C
Missouri,West North Central,"6,177,957","La Belle, Missouri",1165752466.0,C
Missouri,West North Central,"6,177,957","La Due, Missouri",1167292100.0,C
Missouri,West North Central,"6,177,957","La Grange, Missouri",1165752492.0,C
Missouri,West North Central,"6,177,957","La Monte, Missouri",1165752519.0,C
Missouri,West North Central,"6,177,957","La Plata, Missouri",1171392232.0,GA
Missouri,West North Central,"6,177,957","La Russell, Missouri",1177969454.0,C
Missouri,West North Central,"6,177,957","Laclede, Missouri",1165752604.0,C
Missouri,West North Central,"6,177,957","Laddonia, Missouri",1173862501.0,C
Missouri,West North Central,"6,177,957","Ladue, Missouri",1178572440.0,C
Missouri,West North Central,"6,177,957","Lake Annette, Missouri",1165752661.0,Start
Missouri,West North Central,"6,177,957","Lake Lafayette, Missouri",1165752712.0,Start
Missouri,West North Central,"6,177,957","Lake Lotawana, Missouri",1165752727.0,GA
Missouri,West North Central,"6,177,957","Lake Mykee Town, Missouri",1177825779.0,C
Missouri,West North Central,"6,177,957","Lake Ozark, Missouri",1169708181.0,C
Missouri,West North Central,"6,177,957","Lake St. Louis, Missouri",1168658221.0,C
Missouri,West North Central,"6,177,957","Lake Tapawingo, Missouri",1179439415.0,C
Missouri,West North Central,"6,177,957","Lake Waukomis, Missouri",1168931417.0,Start
Missouri,West North Central,"6,177,957","Lake Winnebago, Missouri",1165752803.0,C
Missouri,West North Central,"6,177,957","Lakeshire, Missouri",1165752839.0,Start
Missouri,West North Central,"6,177,957","Lakeside, Missouri",1177440720.0,C
Missouri,West North Central,"6,177,957","Lamar, Missouri",1172277272.0,C
Missouri,West North Central,"6,177,957","Lamar Heights, Missouri",1165752876.0,Start
Missouri,West North Central,"6,177,957","Lambert, Missouri",1167294600.0,Start
Missouri,West North Central,"6,177,957","Lanagan, Missouri",1165752924.0,C
Missouri,West North Central,"6,177,957","Lancaster, Missouri",1165752935.0,C
Missouri,West North Central,"6,177,957","Laredo, Missouri",1171661957.0,C
Missouri,West North Central,"6,177,957","Lathrop, Missouri",1176606614.0,GA
Missouri,West North Central,"6,177,957","Laurie, Missouri",1165889398.0,C
Missouri,West North Central,"6,177,957","Lawson, Missouri",1175276469.0,C
Missouri,West North Central,"6,177,957","Leadington, Missouri",1165889632.0,C
Missouri,West North Central,"6,177,957","Leadwood, Missouri",1165889648.0,C
Missouri,West North Central,"6,177,957","Leasburg, Missouri",1167296138.0,C
Missouri,West North Central,"6,177,957","Leawood, Missouri",1167296202.0,Start
Missouri,West North Central,"6,177,957","Lebanon, Missouri",1165889771.0,C
Missouri,West North Central,"6,177,957","Lees Summit, Missouri",344524289.0,Stub
Missouri,West North Central,"6,177,957","Leeton, Missouri",1165889834.0,C
Missouri,West North Central,"6,177,957","Leonard, Missouri",1167316078.0,C
Missouri,West North Central,"6,177,957","Leslie, Missouri",1178591872.0,C
Missouri,West North Central,"6,177,957","Levasy, Missouri",1165890040.0,Start
Missouri,West North Central,"6,177,957","Lewis and Clark Village, Missouri",1167316515.0,Start
Missouri,West North Central,"6,177,957","Lewistown, Missouri",1165890091.0,C
Missouri,West North Central,"6,177,957","Lexington, Missouri",1166623971.0,C
Missouri,West North Central,"6,177,957","Liberal, Missouri",1165890205.0,C
Missouri,West North Central,"6,177,957","Liberty, Missouri",1172573131.0,C
Missouri,West North Central,"6,177,957","Licking, Missouri",1165890260.0,GA
Missouri,West North Central,"6,177,957","Lilbourn, Missouri",1165890294.0,C
Missouri,West North Central,"6,177,957","Lincoln, Missouri",1165890338.0,C
Missouri,West North Central,"6,177,957","Linn, Missouri",1165890491.0,GA
Missouri,West North Central,"6,177,957","Linn Creek, Missouri",1165890472.0,GA
Missouri,West North Central,"6,177,957","Linneus, Missouri",1171954370.0,C
Missouri,West North Central,"6,177,957","Lithium, Missouri",1166529881.0,C
Missouri,West North Central,"6,177,957","Livonia, Missouri",1151596279.0,C
Missouri,West North Central,"6,177,957","Loch Lloyd, Missouri",1167320299.0,C
Missouri,West North Central,"6,177,957","Lock Springs, Missouri",1167320341.0,C
Missouri,West North Central,"6,177,957","Lockwood, Missouri",1165891157.0,C
Missouri,West North Central,"6,177,957","Lohman, Missouri",1165891199.0,C
Missouri,West North Central,"6,177,957","Loma Linda, Missouri",1167321222.0,C
Missouri,West North Central,"6,177,957","Lone Jack, Missouri",1165891226.0,C
Missouri,West North Central,"6,177,957","Longtown, Missouri",1167321674.0,GA
Missouri,West North Central,"6,177,957","Louisburg, Missouri",1172641476.0,C
Missouri,West North Central,"6,177,957","Louisiana, Missouri",1177685219.0,C
Missouri,West North Central,"6,177,957","Lowry City, Missouri",1165891512.0,C
Missouri,West North Central,"6,177,957","Lucerne, Missouri",1167323355.0,GA
Missouri,West North Central,"6,177,957","Ludlow, Missouri",1167323513.0,C
Missouri,West North Central,"6,177,957","Lupus, Missouri",1165891620.0,C
Missouri,West North Central,"6,177,957","Luray, Missouri",1167323707.0,C
Missouri,West North Central,"6,177,957","Mackenzie, Missouri",1177826230.0,C
Missouri,West North Central,"6,177,957","Macks Creek, Missouri",1179651759.0,GA
Missouri,West North Central,"6,177,957","Macon, Missouri",1165891751.0,GA
Missouri,West North Central,"6,177,957","Madison, Missouri",1165891790.0,C
Missouri,West North Central,"6,177,957","Maitland, Missouri",1165891861.0,GA
Missouri,West North Central,"6,177,957","Malden, Missouri",1165891882.0,GA
Missouri,West North Central,"6,177,957","Malta Bend, Missouri",1165891896.0,GA
Missouri,West North Central,"6,177,957","Manchester, Missouri",1165891940.0,GA
Missouri,West North Central,"6,177,957","Mansfield, Missouri",1177376169.0,C
Missouri,West North Central,"6,177,957","Maplewood, Missouri",1165892114.0,C
Missouri,West North Central,"6,177,957","Marble Hill, Missouri",1165892137.0,C
Missouri,West North Central,"6,177,957","Marceline, Missouri",1177713692.0,C
Missouri,West North Central,"6,177,957","Marionville, Missouri",1165892273.0,C
Missouri,West North Central,"6,177,957","Marlborough, Missouri",1167335346.0,C
Missouri,West North Central,"6,177,957","Marquand, Missouri",1165892382.0,GA
Missouri,West North Central,"6,177,957","Marshall, Missouri",1165892431.0,GA
Missouri,West North Central,"6,177,957","Marshfield, Missouri",1165892446.0,C
Missouri,West North Central,"6,177,957","Marston, Missouri",1165892464.0,C
Missouri,West North Central,"6,177,957","Marthasville, Missouri",1165892485.0,C
Missouri,West North Central,"6,177,957","Martinsburg, Missouri",1165892517.0,C
Missouri,West North Central,"6,177,957","Maryland Heights, Missouri",1165892545.0,C
Missouri,West North Central,"6,177,957","Maryville, Missouri",1179616157.0,B
Missouri,West North Central,"6,177,957","Matthews, Missouri",1165892614.0,C
Missouri,West North Central,"6,177,957","Maysville, Missouri",1165892690.0,C
Missouri,West North Central,"6,177,957","Mayview, Missouri",1165892692.0,C
Missouri,West North Central,"6,177,957","McBaine, Missouri",1167336925.0,C
Missouri,West North Central,"6,177,957","McCord Bend, Missouri",1167340531.0,C
Missouri,West North Central,"6,177,957","McFall, Missouri",1165892789.0,C
Missouri,West North Central,"6,177,957","McKittrick, Missouri",1165892852.0,C
Missouri,West North Central,"6,177,957","Meadville, Missouri",1169910178.0,C
Missouri,West North Central,"6,177,957","Memphis, Missouri",1165893133.0,GA
Missouri,West North Central,"6,177,957","Mendon, Missouri",1165893160.0,GA
Missouri,West North Central,"6,177,957","Mercer, Missouri",1165893222.0,C
Missouri,West North Central,"6,177,957","Merriam Woods, Missouri",1176597890.0,C
Missouri,West North Central,"6,177,957","Merwin, Missouri",1167342264.0,C
Missouri,West North Central,"6,177,957","Meta, Missouri",1165893270.0,C
Missouri,West North Central,"6,177,957","Mexico, Missouri",1163294874.0,GA
Missouri,West North Central,"6,177,957","Miami, Missouri",1165893297.0,C
Missouri,West North Central,"6,177,957","Middletown, Missouri",1165893339.0,C
Missouri,West North Central,"6,177,957","Milan, Missouri",1165893437.0,GA
Missouri,West North Central,"6,177,957","Milford, Missouri",1167343572.0,C
Missouri,West North Central,"6,177,957","Mill Spring, Missouri",1167343671.0,GA
Missouri,West North Central,"6,177,957","Millard, Missouri",1167343696.0,C
Missouri,West North Central,"6,177,957","Miller, Missouri",1165893518.0,C
Missouri,West North Central,"6,177,957","Milo, Missouri",1167344203.0,GA
Missouri,West North Central,"6,177,957","Mindenmines, Missouri",1165893639.0,C
Missouri,West North Central,"6,177,957","Miner, Missouri",1165893642.0,C
Missouri,West North Central,"6,177,957","Mineral Point, Missouri",1167344455.0,GA
Missouri,West North Central,"6,177,957","Miramiguoa Park, Missouri",1167344795.0,Start
Missouri,West North Central,"6,177,957","Missouri City, Missouri",1165893764.0,C
Missouri,West North Central,"6,177,957","Moberly, Missouri",1175442338.0,GA
Missouri,West North Central,"6,177,957","Mokane, Missouri",1165893860.0,GA
Missouri,West North Central,"6,177,957","Moline Acres, Missouri",1165893879.0,C
Missouri,West North Central,"6,177,957","Monett, Missouri",1165655197.0,C
Missouri,West North Central,"6,177,957","Monroe City, Missouri",1169897034.0,C
Missouri,West North Central,"6,177,957","Montgomery City, Missouri",1178490638.0,C
Missouri,West North Central,"6,177,957","Monticello, Missouri",1177685515.0,GA
Missouri,West North Central,"6,177,957","Montrose, Missouri",1165894138.0,GA
Missouri,West North Central,"6,177,957","Mooresville, Missouri",1170506893.0,C
Missouri,West North Central,"6,177,957","Morehouse, Missouri",1165894231.0,C
Missouri,West North Central,"6,177,957","Morley, Missouri",1165894327.0,C
Missouri,West North Central,"6,177,957","Morrison, Missouri",1165894368.0,C
Missouri,West North Central,"6,177,957","Morrisville, Missouri",1165894381.0,C
Missouri,West North Central,"6,177,957","Mosby, Missouri",1165894415.0,C
Missouri,West North Central,"6,177,957","Moscow Mills, Missouri",1165894422.0,C
Missouri,West North Central,"6,177,957","Mound City, Missouri",1165894486.0,GA
Missouri,West North Central,"6,177,957","Moundville, Missouri",1167347746.0,GA
Missouri,West North Central,"6,177,957","Mount Leonard, Missouri",1167392392.0,C
Missouri,West North Central,"6,177,957","Mount Moriah, Missouri",1167392421.0,GA
Missouri,West North Central,"6,177,957","Mount Vernon, Missouri",1165894608.0,C
Missouri,West North Central,"6,177,957","Mountain Grove, Missouri",1180191023.0,GA
Missouri,West North Central,"6,177,957","Mountain View, Missouri",1165894667.0,C
Missouri,West North Central,"6,177,957","Napoleon, Missouri",1165894887.0,C
Missouri,West North Central,"6,177,957","Naylor, Missouri",1165894962.0,GA
Missouri,West North Central,"6,177,957","Neck City, Missouri",1165894977.0,C
Missouri,West North Central,"6,177,957","Neelyville, Missouri",1165894996.0,C
Missouri,West North Central,"6,177,957","Nelson, Missouri",1165895024.0,C
Missouri,West North Central,"6,177,957","Neosho, Missouri",1165895065.0,C
Missouri,West North Central,"6,177,957","Nevada, Missouri",1173197317.0,GA
